,property_name,society,bedRoom,bathroom,balcony,additionalRoom,facing,agePossession,sector,price in crore,SuperBuildUp_adjusted_area,adjusted_price_per_sqft,Others,Pooja Room,Servant Room,Store Room,Study Room,unavailable,floor,furnish_score,furnish_category,features_score,features_category,rating_sum,bed_bath_ratio,log_area,society_clean,additional_room_count,log_price
99,3 BHK Flat,M3M Skycity,3,3,3,unavailable,South,under construction,Sector 65 Gurgaon,2.85,2010.8,14173.463298189774,0,0,0,0,1,0,43,28.0,Medium,30.5,Premium,20.0,1.0,7.606785122700238,m3m skycity,0,1.3480731482996928
100,3 BHK Flat,Supertech Araville,3,3,3,unavailable,unavailable,new,Sector 79 Gurgaon,1.1,2785.714285714286,3948.7179487179487,0,0,0,0,0,1,1,35.0,Fancy,25.5,Good,20.0,1.0,7.93261850543962,supertech araville,0,0.7419373447293773
101,2 BHK Flat,Smart World Orchard,2,2,2,Study Room,unavailable,under construction,Sector 61 Gurgaon,1.65,1714.2857142857144,9624.999999999998,0,0,1,0,0,0,1,-1.0,Unavailable,8.5,Minimal,0.0,1.0,7.447334942975405,smart world orchard,1,0.9745596399981308
102,1 BHK Flat,HCBS Sports Ville36 ,1,1,2,unavailable,North,newly built,Sohna,0.24,462.8571428571429,5185.185185185185,0,0,1,0,0,0,1,-1.0,Unavailable,17.0,Basic,25.0,1.0,6.139576623047533,hcbs sports ville,0,0.2151113796169455
103,3 BHK Flat,Emaar Palm Premier,3,4,3+,Servant Room,unavailable,newly built,Sector 77 Gurgaon,2.1,2857.1428571428573,7349.999999999999,0,0,0,0,0,1,11,34.5,Fancy,29.5,Good,20.0,0.75,7.957927342245103,emaar palm premier,1,1.1314021114911006
104,3 BHK Flat,Godrej Nature Plus,3,3,3+,Servant Room,unavailable,under construction,Sector-33 Sohna,1.9,2755.714285714286,6894.76412649041,1,0,0,0,0,0,14,-1.0,Unavailable,21.5,Good,0.0,1.0,7.921794773341043,godrej nature plus,1,1.0647107369924282
105,2 BHK Flat,Godrej Aria38 ,2,2,3,unavailable,unavailable,newly built,Sector 79 Gurgaon,1.1,97.9,112359.55056179776,0,0,0,0,0,1,9,-1.0,Unavailable,0.0,Minimal,25.0,1.0,4.594109238628667,godrej aria,0,0.7419373447293773
106,2 BHK Flat,Ramsons Kshitij37 ,2,2,1,Others,unavailable,new,Sector 95 Gurgaon,0.32,1000.0,3199.9999999999995,0,0,0,0,0,1,8,34.5,Fancy,9.0,Minimal,23.5,1.0,6.90875477931522,ramsons kshitij,1,0.2776317365982795
107,1 BHK Flat,Conscient One,1,1,2,unavailable,unavailable,unknown,Sector 109 Gurgaon,1.7,1378.571428571429,12331.60621761658,0,0,0,0,0,1,9,28.0,Medium,0.0,Minimal,18.0,1.0,7.229528170911605,conscient one,0,0.9932517730102833
108,2 BHK Flat,Pareena Laxmi Apartments36 ,2,2,2,unavailable,unavailable,newly built,Sector 99A Gurgaon,0.32,748.5714285714287,4274.809160305343,0,0,0,0,0,1,2,-1.0,Unavailable,15.0,Basic,23.0,1.0,6.619501614631399,pareena laxmi apartments,0,0.2776317365982795
109,2 BHK Flat,Pyramid Elite,2,2,1,unavailable,unavailable,under construction,Sector 86 Gurgaon,0.45,830.0,5421.686746987952,0,0,0,0,0,1,4,-1.0,Unavailable,18.5,Basic,19.0,1.0,6.7226297948554485,pyramid elite,0,0.37156355643248307
110,1 BHK Flat,Raheja Revanta,1,2,2,unavailable,unavailable,under construction,Sector 78 Gurgaon,1.2,1710.0,7017.543859649123,0,0,0,0,0,1,32,-1.0,Unavailable,12.0,Basic,20.0,0.5,7.444833273892193,raheja revanta,0,0.7884573603642702
111,2 BHK Flat,M3M Skycity,2,2,2,unavailable,unavailable,under construction,Sector 65 Gurgaon,2.1,1441.0000000000002,14573.213046495486,0,0,0,0,0,1,43,-1.0,Unavailable,28.5,Good,20.0,1.0,7.273786317844895,m3m skycity,0,1.1314021114911006
112,2 BHK Flat,Signature The Roselia36 ,2,2,2,unavailable,South-West,newly built,Sector 95A Gurgaon,0.45,813204.2857142858,5.533664884768016,0,0,0,0,0,1,2,-1.0,Unavailable,18.5,Basic,25.0,1.0,13.608738860609801,signature the roselia,0,0.37156355643248307
113,2 BHK Flat,Not Applicable,2,2,1,unavailable,unavailable,new,Laxman Vihar,0.42,1071.4285714285716,3920.0,0,0,0,0,0,1,3,35.0,Fancy,8.0,Minimal,20.0,1.0,6.977681048517689,not applicable,0,0.3506568716131694
114,3 BHK Flat,Godrej Nature Plus,3,2,3+,unavailable,East,under construction,Sector-33 Sohna,1.55,2224.285714285714,6968.529222864483,0,1,1,0,1,0,8,-1.0,Unavailable,11.5,Basic,0.0,1.5,7.7076405972712925,godrej nature plus,0,0.9360933591703349
115,3 BHK Flat,Ramprastha City,3,3,2,unavailable,unavailable,under construction,Dwarka Expressway Gurgaon,1.3,1584.0000000000002,8207.070707070707,0,1,0,0,0,0,3,-1.0,Unavailable,0.0,Minimal,0.0,1.0,7.368339686311381,ramprastha city,0,0.832909122935104
116,4 BHK Flat,Smartworld 1DXP,4,4,3+,"Pooja Room,Study Room,Servant Room",East,under construction,Sector 113 Gurgaon,2.75,3710.000000000001,7412.398921832883,0,0,0,0,0,1,20,28.0,Medium,15.5,Basic,0.0,1.0,8.219056661060598,smartworld 1dxp,3,1.3217558399823195
117,3 BHK Flat,Ansal Housing Highland Park,3,3,3+,Pooja Room,North-East,newly built,Sector 103 Gurgaon,1.25,2771.428571428572,4510.309278350515,0,0,0,0,0,1,2,-1.0,Unavailable,29.0,Good,20.0,1.0,7.927478955656782,ansal housing highland park,1,0.8109302162163288
118,3 BHK Flat,Czar Mahira Homes 63A,3,2,2,unavailable,unavailable,unknown,Sector 63A Gurgaon,0.42,810.0,5185.185185185185,0,0,0,0,0,1,0,-1.0,Unavailable,0.0,Minimal,20.0,1.5,6.698268054115413,czar mahira homes 63a,0,0.3506568716131694
119,2 BHK Flat,Breez Global Heights42 ,2,2,1,unavailable,North-East,newly built,Sohna,0.4,890.0,4494.38202247191,1,0,0,0,1,0,4,-1.0,Unavailable,13.5,Basic,25.0,1.0,6.792344427470809,breez global heights,0,0.33647223662121295
120,2 BHK Flat,Trisara Our Homes 3,2,2,1,unavailable,unavailable,newly built,Sohna,0.34,898.5714285714287,3783.783783783784,0,0,0,0,0,1,0,-1.0,Unavailable,0.0,Minimal,20.0,1.0,6.80191845943343,trisara our homes ,0,0.29266961396282
121,3 BHK Flat,M3M Soulitude,3,3,3,"Study Room,Others",East,under construction,Sector 89 Gurgaon,1.25,1565.3000000000002,7985.689644157668,0,0,0,0,0,1,3,-1.0,Unavailable,0.0,Minimal,20.0,1.0,7.356471429084617,m3m soulitude,2,0.8109302162163288
122,3 BHK Flat,Emaar MGF Palm Hills40 ,3,3,3,unavailable,North-East,new,Sector 77 Gurgaon,1.5,2071.428571428572,7241.379310344827,0,0,0,0,0,1,4,62.0,Fancy,28.0,Good,24.0,1.0,7.636476421483589,emaar mgf palm hills,0,0.9162907318741551
123,3 BHK Flat,Ramprastha City,3,3,2,unavailable,unavailable,under construction,Dwarka Expressway Gurgaon,1.3,1540.0000000000002,8441.55844155844,0,0,0,0,0,1,3,-1.0,Unavailable,0.0,Minimal,0.0,1.0,7.340186835320116,ramprastha city,0,0.832909122935104
124,3 BHK Flat,Pareena Coban Residences,3,3,3,unavailable,unavailable,under construction,Sector 99A Gurgaon,1.6,2200.0,7272.727272727273,0,0,0,0,0,1,6,-1.0,Unavailable,0.0,Minimal,20.0,1.0,7.696667081526462,pareena coban residences,0,0.9555114450274363
125,2 BHK Flat,La Vida by Tata Housing,2,2,2,unavailable,unavailable,newly built,Sector 113 Gurgaon,1.5,1822.857142857143,8228.84012539185,0,0,0,0,0,1,13,-1.0,Unavailable,0.0,Minimal,0.0,1.0,7.508708846765037,la vida by tata housing,0,0.9162907318741551
126,2 BHK Flat,La Vida by Tata Housing,2,2,2,unavailable,unavailable,newly built,Sector 113 Gurgaon,1.5,1403.6,10686.805357651752,0,0,0,0,0,1,13,-1.0,Unavailable,18.0,Basic,0.0,1.0,7.24750784372492,la vida by tata housing,0,0.9162907318741551
127,2 BHK Flat,Godrej Summit Premia Towers,2,2,No,unavailable,unavailable,unknown,Sector 104 Gurgaon,0.9,1384.9,6498.664163477507,0,0,0,0,0,1,16,-1.0,Unavailable,0.0,Minimal,20.0,1.0,7.234105027074757,godrej summit premia towers,0,0.6418538861723948
128,4 BHK Flat,Ardee City38 ,4,4,3,unavailable,unavailable,old,Sector 52 Gurgaon,1.5,1804.0,8314.855875831485,0,0,0,0,0,1,3,35.5,Fancy,18.5,Basic,25.0,1.0,7.498315870766981,ardee city,0,0.9162907318741551
129,1 BHK Flat,M3M One Key Resiments,1,1,No,unavailable,unavailable,unknown,Sector 67 Gurgaon,0.8,671.0,11922.503725782415,0,0,0,0,0,1,0,-1.0,Unavailable,0.0,Minimal,19.5,1.0,6.51025834052315,m3m one key resiments,0,0.5877866649021191
130,3 BHK Flat,Ansal Heights 86,3,2,1,unavailable,unavailable,newly built,Sector 86 Gurgaon,1.25,1859.0,6724.045185583646,0,0,0,0,0,1,11,-1.0,Unavailable,13.5,Basic,19.0,1.5,7.528331766707247,ansal heights ,0,0.8109302162163288
131,2 BHK Flat,MVN Athens37 ,2,2,1,unavailable,unavailable,new,Sohna,0.26,687.1428571428572,3783.7837837837833,0,0,0,0,0,1,2,30.0,Fancy,7.5,Minimal,24.5,1.0,6.533996457574908,mvn athens,0,0.23111172096338664
132,2 BHK Flat,Signature The Serenas,2,2,1,unavailable,unavailable,newly built,Sohna,0.42,758.5714285714287,5536.723163841807,0,1,1,0,0,0,12,34.0,Fancy,14.0,Basic,20.0,1.0,6.632754364449025,signature the serenas,0,0.3506568716131694
133,3 BHK Flat,Sushant Lok 1 Builder Floors,3,3,2,unavailable,unavailable,newly built,Sushant Lok Phase 1,2.5,236.50000000000003,105708.24524312896,0,1,0,0,1,0,2,-1.0,Unavailable,0.0,Minimal,19.5,1.0,5.470167623474696,sushant lok 1 builder floors,0,1.252762968495368
134,3 BHK Flat,Umang Monsoon Breeze,3,3,2,"Pooja Room,Servant Room",unavailable,mid-age,Sector 78 Gurgaon,0.9,2785.714285714286,3230.7692307692305,0,0,0,0,0,1,1,30.5,Fancy,17.5,Basic,20.0,1.0,7.93261850543962,umang monsoon breeze,2,0.6418538861723948
135,2 BHK Flat,GLS Avenue 51,2,2,1,"Pooja Room,Study Room",East,new,Sector 92 Gurgaon,0.42,844.2857142857143,4974.619289340101,0,0,1,0,0,0,4,30.0,Fancy,13.0,Basic,20.0,1.0,6.739674693621381,gls avenue ,2,0.3506568716131694
136,2 BHK Flat,Signature Global Solera37 ,2,2,1,unavailable,unavailable,new,Sector 107 Gurgaon,0.5,600.6,8325.008325008324,0,0,0,0,0,1,11,-1.0,Unavailable,0.0,Minimal,24.0,1.0,6.39959277263563,signature global solera,0,0.4054651081081644
137,3 BHK Flat,Greenopolis,3,3,3+,Servant Room,South-West,newly built,Sector 89 Gurgaon,1.3,2728.571428571429,4764.397905759161,0,0,1,1,1,0,1,-1.0,Unavailable,9.5,Minimal,20.0,1.0,7.911899889984162,greenopolis,1,0.832909122935104
138,3 BHK Flat,Central Park Flower Valley Aqua Front Towers,3,3,3,unavailable,unavailable,under construction,Sector-33 Sohna,1.7,1967.9,8638.650337923675,1,0,1,0,1,0,12,30.0,Fancy,9.5,Minimal,0.0,1.0,7.585230290147787,central park flower valley aqua front towers,0,0.9932517730102833
139,4 BHK Flat,Sare Homes,4,3,No,unavailable,unavailable,under construction,Sector 92 Gurgaon,1.25,2244.0,5570.409982174688,0,1,0,1,0,0,16,-1.0,Unavailable,13.5,Basic,20.0,1.3333333333333333,7.716460800176355,sare homes,0,0.8109302162163288
140,4 BHK Flat,Vatika Sovereign Next Sector82 A Gurgaon,4,4,3,"Study Room,Servant Room,Store Room",East,under construction,Sector 82A Gurgaon,2.91,6214.285714285715,4682.758620689655,0,0,0,0,0,1,6,31.0,Fancy,22.0,Good,20.0,1.0,8.734766974615532,vatika sovereign next sector82 a gurgaon,3,1.3635373739972745
141,3 BHK Flat,Bhagwati sadan,3,4,2,"Study Room,Servant Room,Others",unavailable,old,Sector 12A Gurgaon,1.15,3571.428571428572,3220.0,0,0,0,0,0,1,2,28.0,Medium,5.0,Minimal,19.5,0.75,8.18100091560234,bhagwati sadan,3,0.7654678421395714
142,3 BHK Flat,Smart World Gems,3,3,3,"Pooja Room,Store Room",East,under construction,Sector 89 Gurgaon,1.2,1368.571428571429,8768.267223382045,0,0,0,0,0,1,3,28.0,Medium,30.5,Premium,20.0,1.0,7.222253144021684,smart world gems,2,0.7884573603642702
143,2 BHK Flat,micasa sec 68,2,2,3,unavailable,unavailable,newly built,Sohna Road,1.5,1750.0,8571.42857142857,0,0,0,0,1,0,11,28.0,Medium,11.5,Basic,0.0,1.0,7.467942332285852,micasa sec ,0,0.9162907318741551
144,3 BHK Flat,Eldeco Accolade38 ,3,3,3+,unavailable,East,new,Sohna,1.3,2501.428571428572,5197.030268418047,0,0,0,0,0,1,10,-1.0,Unavailable,13.5,Basic,23.0,1.0,7.825016967896334,eldeco accolade,0,0.832909122935104
145,3 BHK Flat,Hero Homes,3,3,3,unavailable,unavailable,under construction,Sector 104 Gurgaon,1.75,1857.9,9419.23677270036,0,0,0,0,0,1,2,-1.0,Unavailable,10.5,Basic,20.0,1.0,7.527740193913099,hero homes,0,1.0116009116784799
146,2 BHK Flat,Shyam Sadan,2,2,1,Study Room,West,new,Ashok Vihar Phase 2,0.55,1000.0,5499.999999999999,0,0,0,0,0,1,4,36.5,Fancy,14.0,Basic,19.5,1.0,6.90875477931522,shyam sadan,1,0.4382549309311553
147,3 BHK Flat,M3M Heights,3,3,3,unavailable,unavailable,under construction,Sector 65 Gurgaon,2.5,2010.8,12432.862542271732,0,0,0,0,0,1,19,-1.0,Unavailable,0.0,Minimal,20.0,1.0,7.606785122700238,m3m heights,0,1.252762968495368
148,2 BHK Flat,hanumanta apartment,2,2,1,unavailable,unavailable,mid-age,Rajiv Colony,0.43,891.0000000000001,4826.038159371492,0,0,0,0,0,1,1,-1.0,Unavailable,2.0,Minimal,18.5,1.0,6.79346613258001,hanumanta apartment,0,0.35767444427181594
149,3 BHK Flat,Supertech Hilltown,3,2,3,unavailable,unavailable,unknown,Sector 2 Gurgaon,0.8,2057.1428571428573,3888.8888888888887,0,0,0,0,0,1,8,-1.0,Unavailable,0.0,Minimal,0.0,1.5,7.62955932950616,supertech hilltown,0,0.5877866649021191
150,3 BHK Flat,ashiyara 2,3,3,2,unavailable,unavailable,under construction,Garauli Kalan,0.45,1100.0,4090.909090909091,0,0,0,0,0,1,18,-1.0,Unavailable,0.0,Minimal,0.0,1.0,7.00397413672268,ashiyara ,0,0.37156355643248307
151,2 BHK Flat,Raheja Vedaanta36 ,2,2,1,unavailable,West,mid-age,Sector 108 Gurgaon,0.7,2097.1428571428573,3337.8746594005447,0,0,0,0,0,1,10,-1.0,Unavailable,0.0,Minimal,25.0,1.0,7.648807878698549,raheja vedaanta,0,0.5306282510621704
152,4 BHK Flat,BPTP Terra38 ,4,3,3,unavailable,unavailable,under construction,Sector 37D Gurgaon,1.95,3130.0,6230.0319488817895,0,0,0,0,0,1,7,28.0,Medium,0.0,Minimal,23.0,1.3333333333333333,8.049107721326406,bptp terra,0,1.0818051703517284
153,2 BHK Flat,Green Court37 ,2,2,1,unavailable,unavailable,newly built,Sector 90 Gurgaon,0.45,894.2857142857143,5031.948881789137,0,0,0,0,0,1,2,31.5,Fancy,11.5,Basic,25.0,1.0,6.797142901169362,green court,0,0.37156355643248307
154,3 BHK Flat,M3M Golf Hills Phase 1,3,2,3,unavailable,unavailable,unknown,Sector 79 Gurgaon,1.7,2242.857142857143,7579.617834394903,0,0,0,0,0,1,10,28.0,Medium,0.0,Minimal,20.0,1.5,7.715951602787719,m3m golf hills phase ,0,0.9932517730102833
155,3 BHK Flat,Abhinav Group Housing Society,3,2,3,unavailable,unavailable,old,Bhawani Enclave,1.1,2571.428571428572,4277.777777777777,0,0,0,0,1,0,5,-1.0,Unavailable,12.0,Basic,0.0,1.5,7.852605701114192,abhinav group housing society,0,0.7419373447293773
156,2 BHK Flat,Pyramid Urban Homes 2,2,2,1,unavailable,unavailable,new,Sector 86 Gurgaon,0.5,742.8571428571429,6730.769230769231,0,0,0,0,0,1,10,-1.0,Unavailable,4.0,Minimal,19.0,1.0,6.611849004107586,pyramid urban homes ,0,0.4054651081081644
157,3 BHK Flat,M3M Heights,3,3,3,unavailable,North-East,under construction,Sector 65 Gurgaon,2.8,2010.8,13924.80604734434,0,0,0,0,0,1,20,-1.0,Unavailable,24.0,Good,20.0,1.0,7.606785122700238,m3m heights,0,1.33500106673234
158,3 BHK Flat,Godrej Nature Plus,3,2,3+,Study Room,unavailable,under construction,Sector-33 Sohna,1.45,168.57142857142858,86016.94915254237,0,0,0,0,0,1,20,-1.0,Unavailable,32.5,Premium,0.0,1.5,5.133274245554355,godrej nature plus,1,0.8960880245566356
159,3 BHK Flat,Smart World Orchard,3,3,2,unavailable,unavailable,under construction,Sector 61 Gurgaon,2.2,2328.571428571429,9447.852760736196,0,0,0,1,0,0,3,-1.0,Unavailable,8.0,Minimal,0.0,1.0,7.753439593405964,smart world orchard,0,1.1631508098056809
160,2 BHK Flat,Ashiana Anmol35 ,2,2,2,unavailable,South,new,Sohna,0.9,1821.428571428572,4941.176470588235,0,0,0,0,0,1,13,38.0,Fancy,32.5,Premium,25.0,1.0,7.507925270482977,ashiana anmol,0,0.6418538861723948
161,2 BHK Flat,Signature Signum 95A,2,2,2,unavailable,East,newly built,Sector 95A Gurgaon,0.4,734.2857142857143,5447.470817120622,0,0,0,0,0,1,3,34.0,Fancy,11.5,Basic,19.5,1.0,6.6002591505974415,signature signum 95a,0,0.33647223662121295
162,3 BHK Flat,Umang Winter Hills39 ,3,3,3+,Store Room,unavailable,newly built,Sector 77 Gurgaon,1.35,2478.571428571429,5446.685878962536,0,0,0,0,1,0,7,48.0,Fancy,23.5,Good,24.0,1.0,7.815841013165569,umang winter hills,1,0.8544153281560676
163,4 BHK Flat,Aardhya homesh,4,4,No,unavailable,East,unknown,Sector 67A Gurgaon,1.85,3285.714285714286,5630.434782608696,1,0,0,0,0,0,4,28.0,Medium,0.0,Minimal,20.0,1.0,8.097643647377655,aardhya homesh,0,1.0473189942805592
164,1 BHK Flat,ROF Ananda,1,1,1,unavailable,unavailable,newly built,Sector 95 Gurgaon,0.25,418.00000000000006,5980.861244019138,0,0,0,0,0,1,4,-1.0,Unavailable,0.0,Minimal,19.0,1.0,6.037870919922137,rof ananda,0,0.22314355131420976
165,2 BHK Flat,Smart World Gems,2,2,3,Study Room,unavailable,under construction,Sector 89 Gurgaon,0.88,1578.571428571429,5574.660633484163,0,0,0,0,0,1,2,-1.0,Unavailable,11.5,Basic,20.0,1.0,7.364908841487089,smart world gems,1,0.6312717768418579
166,2 BHK Flat,Assotech Blith,2,2,2,Others,unavailable,newly built,Sector 99 Gurgaon,1.15,1501.5000000000002,7659.007659007658,0,0,0,0,0,1,2,35.5,Fancy,19.5,Basic,18.5,1.0,7.314885666409363,assotech blith,1,0.7654678421395714
167,3 BHK Flat,Essel Tower,3,3,3,unavailable,unavailable,mid-age,IFFCO Chowk,1.6,1444.3000000000002,11078.030880011076,0,0,0,0,1,0,4,-1.0,Unavailable,12.0,Basic,0.0,1.0,7.276072191454796,essel tower,0,0.9555114450274363
168,2 BHK Flat,Raheja Vanya,2,2,2,unavailable,West,under construction,Sector 99A Gurgaon,0.85,1377.2,6171.943072901539,0,0,0,0,0,1,3,-1.0,Unavailable,15.5,Basic,20.0,1.0,7.228533578923107,raheja vanya,0,0.6151856390902334
169,2 BHK Flat,Vatika INXT Floors,2,2,2,unavailable,unavailable,unknown,Sector 82A Gurgaon,0.75,1428.571428571429,5250.0,0,0,1,0,0,0,1,28.0,Medium,0.0,Minimal,20.0,1.0,7.265129978035143,vatika inxt floors,0,0.5596157879354227
170,4 BHK Flat,Palam Vihar Society,4,4,3+,Study Room,unavailable,newly built,Palam Vihar,3.35,6428.571428571429,5211.11111111111,0,1,1,0,1,0,2,28.0,Medium,15.0,Basic,20.0,1.0,8.768663163155189,palam vihar society,1,1.4701758451005926
171,3 BHK Flat,Godrej Oasis39 ,3,3,3+,unavailable,North-East,newly built,Sector 88A Gurgaon,1.5,2035.0,7371.00737100737,0,0,1,0,0,0,11,28.0,Medium,9.0,Minimal,23.5,1.0,7.618742377670413,godrej oasis,0,0.9162907318741551
172,4 BHK Flat,DLF New Town Heights37 ,4,4,3+,Servant Room,West,mid-age,Sector 91 Gurgaon,1.65,2600.4,6345.177664974619,0,0,0,0,0,1,11,-1.0,Unavailable,16.0,Basic,25.0,1.0,7.86380504062964,dlf new town heights,1,0.9745596399981308
173,4 BHK Flat,DLF New Town Heights37 ,4,4,3+,"Pooja Room,Study Room,Servant Room",East,mid-age,Sector 91 Gurgaon,2.0,2999.7000000000003,6667.333400006667,0,0,0,0,0,1,16,-1.0,Unavailable,20.5,Good,25.0,1.0,8.006600873765592,dlf new town heights,3,1.0986122886681098
174,4 BHK Flat,sonata group housing society sector 1 Manesar,4,4,3,Servant Room,North-East,newly built,near sector 1 market,1.75,4000.000000000001,4374.999999999999,0,0,0,0,0,1,8,-1.0,Unavailable,8.5,Minimal,0.0,1.0,8.294299608857235,sonata group housing society sector 1 manesar,1,1.0116009116784799
175,2 BHK Flat,Supertech Hues,2,2,2,unavailable,East,newly built,Sector 68 Gurgaon,0.9,1685.7142857142858,5338.983050847457,0,0,0,0,0,1,1,-1.0,Unavailable,11.5,Basic,20.0,1.0,7.430537705851797,supertech hues,0,0.6418538861723948
176,3 BHK Flat,Krrish Florence Estate,3,3,3,unavailable,North-East,under construction,Sector 70 Gurgaon,1.25,2051.5,6093.102607847916,0,0,0,0,0,1,18,-1.0,Unavailable,16.0,Basic,18.5,1.0,7.626813841326583,krrish florence estate,0,0.8109302162163288
177,3 BHK Flat,Piedmont Taksila heights36 ,3,3,3+,unavailable,unavailable,new,Sector 37C Gurgaon,1.0,2195.714285714286,4554.326610279765,0,0,0,0,0,1,8,37.0,Fancy,13.5,Basic,23.5,1.0,7.69471801646038,piedmont taksila heights,0,0.6931471805599453
178,3 BHK Flat,SS The Leaf38 ,3,5,3,unavailable,unavailable,newly built,Sector 85 Gurgaon,2.15,2648.8,8116.883116883117,0,0,0,0,0,1,2,-1.0,Unavailable,0.0,Minimal,23.5,0.6,7.882239444434023,ss the leaf,0,1.1474024528375417
179,1 BHK Flat,M3M Urbana,1,1,1,unavailable,South,new,Sector 67 Gurgaon,1.0,908.6,11005.94320933304,0,0,0,0,0,1,17,-1.0,Unavailable,13.5,Basic,19.5,1.0,6.813004942436327,m3m urbana,0,0.6931471805599453
180,2 BHK Flat,AIPL Zen Residences,2,2,3,unavailable,North-West,under construction,Sector 70A Gurgaon,1.65,1388.2,11885.895404120443,0,0,0,0,0,1,23,-1.0,Unavailable,22.5,Good,20.0,1.0,7.236483320869919,aipl zen residences,0,0.9745596399981308
181,4 BHK Flat,DLF Regal Gardens39 ,4,3,3+,unavailable,North-East,mid-age,Sector 90 Gurgaon,1.79,3164.2857142857147,5656.8848758465,0,0,0,0,0,1,10,-1.0,Unavailable,18.0,Basic,24.5,1.3333333333333333,8.059998603579963,dlf regal gardens,0,1.0260415958332743
182,3 BHK Flat,Godrej Air,3,3,3,unavailable,unavailable,under construction,Sector 85 Gurgaon,1.8,181.42857142857144,99212.59842519683,0,0,0,0,0,1,30,-1.0,Unavailable,13.5,Basic,19.5,1.0,5.206358706977226,godrej air,0,1.0296194171811581
183,3 BHK Flat,Suncity Vatsal Valley,3,3,3,unavailable,unavailable,under construction,Gwal Pahari,1.45,2042.857142857143,7097.902097902098,0,0,0,0,1,0,4,28.0,Medium,13.5,Basic,0.0,1.0,7.622594057911021,suncity vatsal valley,0,0.8960880245566356
184,1 BHK Flat,Shree shyam residency,1,1,1,unavailable,East,new,Block A Surya Vihar,0.22,835.7142857142858,2632.4786324786323,0,0,0,0,0,1,2,28.0,Medium,0.0,Minimal,0.0,1.0,6.7294826570344695,shree shyam residency,0,0.1988508587451652
185,2 BHK Flat,Project Krishna Colony,2,2,1,unavailable,unavailable,new,Sector 7 Gurgaon,0.36,770.0000000000001,4675.324675324675,0,0,1,0,1,0,0,-1.0,Unavailable,0.0,Minimal,20.0,1.0,6.647688373563329,project krishna colony,0,0.3074846997479606
186,2 BHK Flat,MVN Athens37 ,2,2,1,unavailable,unavailable,new,Sohna,0.25,645.7,3871.767074492798,1,0,0,0,0,0,0,-1.0,Unavailable,9.5,Minimal,24.5,1.0,6.4718825084525475,mvn athens,0,0.22314355131420976
187,3 BHK Flat,M3M Antalya Hills,3,3,3+,Study Room,unavailable,under construction,Sector 79 Gurgaon,1.15,2191.428571428572,5247.718383311603,0,0,0,0,0,1,1,-1.0,Unavailable,0.0,Minimal,20.0,1.0,7.692765145119782,m3m antalya hills,1,0.7654678421395714
188,3 BHK Flat,Central Park Flower Valley,3,3,No,unavailable,unavailable,unknown,Sohna Road,1.65,1351.4285714285716,12209.302325581397,0,0,0,0,0,1,1,-1.0,Unavailable,0.0,Minimal,0.0,1.0,7.209657197073578,central park flower valley,0,0.9745596399981308
